Home Team,vs,Away Team,Venue,Time,Result,Match Week,Date
Relay 1,v,GS 3,Yau Oi (YOSC),19:00,"4-1(3-2,3-0,0-3,WO,WO)",7,25/11/2016
Yuen Long Jr 3,v,KWTDSC 3,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(3-0,3-1,3-1,2-3,3-0)",7,25/11/2016
Fung King 4,v,Striving,Tai Wo Hau (TWHSC),19:00,"0-5(0-3,0-3,1-3,2-3,0-3)",7,25/11/2016
i-MASK Advance Squash Club 13,v,[BYE],,,,7,25/11/2016
Kinetic 7,v,GS 3,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",8,02/12/2016
Everlast 2,v,Yuen Long Jr 3,HK Squash Centre (HKSC),19:00,"4-1(3-0,3-0,3-0,3-1,0-3)",8,02/12/2016
Striving,v,KWTDSC 3,Cornwall Street (CSPSC),19:00,"1-4(3-0,0-3,0-3,1-3,0-3)",8,02/12/2016
i-MASK Advance Squash Club 13,v,Fung King 4,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-0,3-0,3-0,3-0)",8,02/12/2016
Relay 1,v,[BYE],,,,8,02/12/2016
Yuen Long Jr 3,v,GS 3,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(0-3,0-3,1-3,0-3,3-0)",9,09/12/2016
i-MASK Advance Squash Club 13,v,KWTDSC 3,Cornwall Street (CSPSC),19:00,"3-2(3-0,3-1,3-1,0-3,0-3)",9,09/12/2016
Striving,v,Everlast 2,Cornwall Street (CSPSC),19:00,"2-3(0-3,1-3,0-3,3-1,3-1)",9,09/12/2016
Relay 1,v,Kinetic 7,Yau Oi (YOSC),19:00,"5-0(3-0,3-0,3-2,3-0,3-0)",9,09/12/2016
Fung King 4,v,[BYE],,,,9,09/12/2016
Everlast 2,v,i-MASK Advance Squash Club 13,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-2,3-1,0-3,0-3)",10,16/12/2016
KWTDSC 3,v,Fung King 4,Cornwall Street (CSPSC),19:00,"4-1(3-2,3-1,3-2,3-0,0-3)",10,16/12/2016
Yuen Long Jr 3,v,Relay 1,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(1-3,1-3,3-1,0-3,3-0)",10,16/12/2016
GS 3,v,Striving,HK Squash Centre (HKSC),19:00,"5-0(3-0,3-0,3-0,WO,WO)",10,16/12/2016
Kinetic 7,v,[BYE],,,,10,16/12/2016
i-MASK Advance Squash Club 13,v,GS 3,Cornwall Street (CSPSC),19:00,"2-3(0-3,2-3,3-1,1-3,3-0)",11,06/01/2017
Yuen Long Jr 3,v,Kinetic 7,Yuen Long Jockey Club (YLJCSC),19:00,"5-0(3-1,3-0,3-0,3-0,3-0)",11,06/01/2017
Striving,v,Relay 1,Cornwall Street (CSPSC),19:00,"1-4(2-3,1-3,3-2,0-3,0-3)",11,06/01/2017
Fung King 4,v,Everlast 2,Lai King (LKSC),19:00,"4-1(0-3,3-0,3-0,WO,WO)",11,06/01/2017
KWTDSC 3,v,[BYE],,,,11,06/01/2017
Fung King 4,v,GS 3,Lai King (LKSC),19:00,"3-2(0-3,0-3,WO,3-0,3-0)",12,13/01/2017
Everlast 2,v,KWTDSC 3,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,2-3,3-0,0-3)",12,13/01/2017
i-MASK Advance Squash Club 13,v,Relay 1,Cornwall Street (CSPSC),19:00,"3-2(0-3,2-3,3-1,3-0,3-0)",12,13/01/2017
Kinetic 7,v,Striving,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(1-3,2-3,0-3,3-0,WO)",12,13/01/2017
Yuen Long Jr 3,v,[BYE],,,,12,13/01/2017
Kinetic 7,v,i-MASK Advance Squash Club 13,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(3-1,0-3,0-3,1-3,0-3)",13,20/01/2017
Striving,v,Yuen Long Jr 3,Cornwall Street (CSPSC),19:00,"0-5(1-3,0-3,1-3,0-3,0-3)",13,20/01/2017
Relay 1,v,Fung King 4,Yau Oi (YOSC),19:00,"5-0(3-0,3-1,3-1,3-0,3-0)",13,20/01/2017
KWTDSC 3,v,GS 3,Cornwall Street (CSPSC),19:00,"0-5(0-3,1-3,0-3,0-3,0-3)",13,20/01/2017
Everlast 2,v,[BYE],,,,13,20/01/2017
Relay 1,v,KWTDSC 3,Yau Oi (YOSC),19:00,"4-1(3-0,3-0,2-3,3-0,3-0)",14,10/02/2017
Fung King 4,v,Kinetic 7,Tai Wo Hau (TWHSC),19:00,"4-1(3-2,3-0,3-1,3-0,2-3)",14,10/02/2017
Yuen Long Jr 3,v,i-MASK Advance Squash Club 13,Yuen Long Jockey Club (YLJCSC),19:00,"1-4(1-3,0-3,2-3,3-0,0-3)",14,10/02/2017
GS 3,v,Everlast 2,HK Squash Centre (HKSC),19:00,"3-2(1-3,3-0,0-3,3-1,WO)",14,10/02/2017
Striving,v,[BYE],,,,14,10/02/2017
KWTDSC 3,v,Kinetic 7,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-0,3-0,3-0,3-0)",15,17/02/2017
i-MASK Advance Squash Club 13,v,Striving,Cornwall Street (CSPSC),19:00,"5-0(3-0,3-2,3-1,3-0,3-0)",15,17/02/2017
Everlast 2,v,Relay 1,HK Squash Centre (HKSC),19:00,"2-3(2-3,3-2,3-1,0-3,WO)",15,17/02/2017
Yuen Long Jr 3,v,Fung King 4,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(1-3,1-3,1-3,3-0,3-1)",15,17/02/2017
GS 3,v,[BYE],,,,15,17/02/2017
Kinetic 7,v,Everlast 2,Yuen Long Jockey Club (YLJCSC),19:00,"2-3(0-3,0-3,2-3,3-2,WO)",16,24/02/2017
Striving,v,Fung King 4,Cornwall Street (CSPSC),19:00,"3-2(3-0,0-3,3-2,0-3,3-0)",16,24/02/2017
KWTDSC 3,v,Yuen Long Jr 3,Cornwall Street (CSPSC),19:00,"3-2(3-0,2-3,3-0,3-2,0-3)",16,24/02/2017
GS 3,v,Relay 1,HK Squash Centre (HKSC),19:00,"2-3(1-3,3-1,0-3,3-1,0-3)",16,24/02/2017
i-MASK Advance Squash Club 13,v,[BYE],,,,16,24/02/2017
GS 3,v,Kinetic 7,HK Squash Centre (HKSC),19:00,"4-1(3-1,3-0,3-0,3-0,1-3)",17,03/03/2017
Fung King 4,v,i-MASK Advance Squash Club 13,Tai Wo Hau (TWHSC),19:00,"0-5(1-3,0-3,0-3,0-3,0-3)",17,03/03/2017
KWTDSC 3,v,Striving,Cornwall Street (CSPSC),19:00,"4-1(0-3,3-2,3-0,3-0,3-0)",17,03/03/2017
Yuen Long Jr 3,v,Everlast 2,Yuen Long Jockey Club (YLJCSC),19:00,"4-1(0-3,3-2,3-0,3-0,WO)",17,03/03/2017
Relay 1,v,[BYE],,,,17,03/03/2017
GS 3,v,i-MASK Advance Squash Club 13,HK Squash Centre (HKSC),19:00,"3-2(3-0,3-0,3-0,2-3,0-3)",18,10/03/2017
Everlast 2,v,Fung King 4,HK Squash Centre (HKSC),19:00,"1-4(3-2,0-3,1-3,WO,WO)",18,10/03/2017
Relay 1,v,Striving,Cornwall Street (CSPSC),19:00,"2-3(1-3,1-3,3-0,0-3,WO)",18,10/03/2017
Kinetic 7,v,Yuen Long Jr 3,Cornwall Street (CSPSC),19:00,"1-4(3-2,0-3,0-3,0-3,0-3)",18,10/03/2017
KWTDSC 3,v,[BYE],,,,18,10/03/2017
