Home Team,Away Team,Venue,Match Week,Date
Hong Kong Cricket Club M3,Hong Kong Football Club M3A,Hong Kong Cricket Club,10,2024-12-12
United Services Recreation Club M3,Old Squash Fellows,United Services Recreation Club,10,2024-12-12
Hong Kong Football Club M3B,Royal Hong Kong Yacht Club M3,Masters - HK Squash Centre,10,2024-12-12
Titlows Squash Team,Kowloon Cricket Club M3,Masters - HK Squash Centre,10,2024-12-12
Titlows Squash Team,Hong Kong Cricket Club M3,Masters - HK Squash Centre,11,2025-01-02
Kowloon Cricket Club M3,Hong Kong Football Club M3B,Kowloon Cricket Club,11,2025-01-02
Royal Hong Kong Yacht Club M3,United Services Recreation Club M3,Royal Hong Kong Yacht Club,11,2025-01-02
Hong Kong Football Club M3A,Old Squash Fellows,Hong Kong Football Club,11,2025-01-02
Hong Kong Cricket Club M3,Old Squash Fellows,Hong Kong Cricket Club,12,2025-01-09
Hong Kong Football Club M3A,Royal Hong Kong Yacht Club M3,Hong Kong Football Club,12,2025-01-09
United Services Recreation Club M3,Kowloon Cricket Club M3,United Services Recreation Club,12,2025-01-09
Titlows Squash Team,Hong Kong Football Club M3B,Masters - HK Squash Centre,12,2025-01-09
Hong Kong Football Club M3B,Hong Kong Cricket Club M3,Hong Kong Football Club,13,2025-01-16
Titlows Squash Team,United Services Recreation Club M3,Masters - HK Squash Centre,13,2025-01-16
Kowloon Cricket Club M3,Hong Kong Football Club M3A,Kowloon Cricket Club,13,2025-01-16
Royal Hong Kong Yacht Club M3,Old Squash Fellows,Royal Hong Kong Yacht Club,13,2025-01-16
Hong Kong Cricket Club M3,Royal Hong Kong Yacht Club M3,Hong Kong Cricket Club,14,2025-01-23
Old Squash Fellows,Kowloon Cricket Club M3,Masters - HK Squash Centre,14,2025-01-23
Hong Kong Football Club M3A,Titlows Squash Team,Hong Kong Football Club,14,2025-01-23
United Services Recreation Club M3,Hong Kong Football Club M3B,United Services Recreation Club,14,2025-01-23
United Services Recreation Club M3,Hong Kong Cricket Club M3,United Services Recreation Club,15,2025-02-13
Titlows Squash Team,Old Squash Fellows,Java Road Sports Centre,15,2025-02-13
Royal Hong Kong Yacht Club M3,Kowloon Cricket Club M3,Royal Hong Kong Yacht Club,15,2025-02-13
Hong Kong Football Club M3A,Hong Kong Football Club M3B,Hong Kong Football Club,15,2025-02-13
Hong Kong Cricket Club M3,Kowloon Cricket Club M3,Hong Kong Cricket Club,16,2025-02-20
Titlows Squash Team,Royal Hong Kong Yacht Club M3,Masters - HK Squash Centre,16,2025-02-20
Old Squash Fellows,Hong Kong Football Club M3B,Masters - HK Squash Centre,16,2025-02-20
United Services Recreation Club M3,Hong Kong Football Club M3A,United Services Recreation Club,16,2025-02-20
Hong Kong Football Club M3A,Hong Kong Cricket Club M3,Hong Kong Football Club,17,2025-02-27
Old Squash Fellows,United Services Recreation Club M3,Masters - HK Squash Centre,17,2025-02-27
Royal Hong Kong Yacht Club M3,Hong Kong Football Club M3B,Royal Hong Kong Yacht Club,17,2025-02-27
Kowloon Cricket Club M3,Titlows Squash Team,Kowloon Cricket Club,17,2025-02-27
Hong Kong Cricket Club M3,Titlows Squash Team,Hong Kong Cricket Club,18,2025-03-06
Hong Kong Football Club M3B,Kowloon Cricket Club M3,Hong Kong Football Club,18,2025-03-06
United Services Recreation Club M3,Royal Hong Kong Yacht Club M3,United Services Recreation Club,18,2025-03-06
Old Squash Fellows,Hong Kong Football Club M3A,Masters - HK Squash Centre,18,2025-03-06
Old Squash Fellows,Hong Kong Cricket Club M3,Masters - HK Squash Centre,19,2025-03-13
Royal Hong Kong Yacht Club M3,Hong Kong Football Club M3A,Royal Hong Kong Yacht Club,19,2025-03-13
Kowloon Cricket Club M3,United Services Recreation Club M3,Kowloon Cricket Club,19,2025-03-13
Hong Kong Football Club M3B,Titlows Squash Team,Hong Kong Football Club,19,2025-03-13
Hong Kong Cricket Club M3,Hong Kong Football Club M3B,Hong Kong Cricket Club,20,2025-03-20
United Services Recreation Club M3,Titlows Squash Team,United Services Recreation Club,20,2025-03-20
Hong Kong Football Club M3A,Kowloon Cricket Club M3,Hong Kong Football Club,20,2025-03-20
Old Squash Fellows,Royal Hong Kong Yacht Club M3,Masters - HK Squash Centre,20,2025-03-20
Royal Hong Kong Yacht Club M3,Hong Kong Cricket Club M3,Royal Hong Kong Yacht Club,21,2025-03-27
Kowloon Cricket Club M3,Old Squash Fellows,Kowloon Cricket Club,21,2025-03-27
Titlows Squash Team,Hong Kong Football Club M3A,Masters - HK Squash Centre,21,2025-03-27
Hong Kong Football Club M3B,United Services Recreation Club M3,Hong Kong Football Club,21,2025-03-27
