Home Team,Away Team,Venue,Match Week,Date
Yuen Long District Sports Association Limited,Energy Squash Club 1,Tai Kiu Market Squash Courts,15,2025-02-21
Fusion Squash Club 2,Energy Squash Club 1,Harbour Road Sports Centre,16,2025-02-28
SocGen Squash,X-Alpha 5,Harbour Road Sports Centre,16,2025-02-28
Sha Tin 6,Electrify Squash Div 13,HK Squash Centre,16,2025-02-28
Happy Squash 4,HKIS Div 13,Wai Tsuen Sports Centre,16,2025-02-28
Kinetic 4,Energy Squash Club 2,Kwun Chung Sports Centre,16,2025-02-28
i-Mask Advance Squash Club 5,Yuen Long District Sports Association Limited,Cornwall Street Squash Centre,16,2025-02-28
i-Mask Advance Squash Club 5,Energy Squash Club 2,Cornwall Street Squash Centre,17,2025-03-07
Happy Squash 4,Kinetic 4,Tsing Yi Sports Centre,17,2025-03-07
Electrify Squash Div 13,HKIS Div 13,Java Road Sports Centre,17,2025-03-07
Sha Tin 6,X-Alpha 5,Cornwall Street Squash Centre,17,2025-03-07
Energy Squash Club 1,SocGen Squash,Cornwall Street Squash Centre,17,2025-03-07
Yuen Long District Sports Association Limited,Fusion Squash Club 2,Tai Kiu Market Squash Courts,17,2025-03-07
SocGen Squash,Fusion Squash Club 2,HK Squash Centre,18,2025-03-14
Sha Tin 6,Energy Squash Club 1,Cornwall Street Squash Centre,18,2025-03-14
HKIS Div 13,X-Alpha 5,HK Squash Centre,18,2025-03-14
Kinetic 4,Electrify Squash Div 13,Pei Ho Street Sports Centre,18,2025-03-14
i-Mask Advance Squash Club 5,Happy Squash 4,Cornwall Street Squash Centre,18,2025-03-14
Energy Squash Club 2,Yuen Long District Sports Association Limited,HK Squash Centre,18,2025-03-14
Energy Squash Club 2,Happy Squash 4,HK Squash Centre,19,2025-03-21
i-Mask Advance Squash Club 5,Electrify Squash Div 13,Cornwall Street Squash Centre,19,2025-03-21
Kinetic 4,X-Alpha 5,Pei Ho Street Sports Centre,19,2025-03-21
Energy Squash Club 1,HKIS Div 13,Kwun Chung Sports Centre,19,2025-03-21
Sha Tin 6,Fusion Squash Club 2,Cornwall Street Squash Centre,19,2025-03-21
SocGen Squash,Yuen Long District Sports Association Limited,HK Squash Centre,19,2025-03-21
Sha Tin 6,SocGen Squash,Cornwall Street Squash Centre,20,2025-03-28
HKIS Div 13,Fusion Squash Club 2,HK Squash Centre,20,2025-03-28
Kinetic 4,Energy Squash Club 1,Pei Ho Street Sports Centre,20,2025-03-28
i-Mask Advance Squash Club 5,X-Alpha 5,Cornwall Street Squash Centre,20,2025-03-28
Energy Squash Club 2,Electrify Squash Div 13,HK Squash Centre,20,2025-03-28
Happy Squash 4,Yuen Long District Sports Association Limited,Wai Tsuen Sports Centre,20,2025-03-28
Electrify Squash Div 13,Happy Squash 4,HK Squash Centre,21,2025-04-11
X-Alpha 5,Energy Squash Club 2,Tai Po Sports Ground,21,2025-04-11
Energy Squash Club 1,i-Mask Advance Squash Club 5,Kwun Chung Sports Centre,21,2025-04-11
Fusion Squash Club 2,Kinetic 4,HK Squash Centre,21,2025-04-11
SocGen Squash,HKIS Div 13,HK Squash Centre,21,2025-04-11
Yuen Long District Sports Association Limited,Sha Tin 6,Yuen Long Jockey Club Squash Courts,21,2025-04-11
Happy Squash 4,Energy Squash Club 2,Cornwall Street Squash Centre,22,2025-05-02
Electrify Squash Div 13,i-Mask Advance Squash Club 5,HK Squash Centre,22,2025-05-02
X-Alpha 5,Kinetic 4,Cornwall Street Squash Centre,22,2025-05-02
HKIS Div 13,Energy Squash Club 1,HK Squash Centre,22,2025-05-02
Fusion Squash Club 2,Sha Tin 6,HK Squash Centre,22,2025-05-02
Yuen Long District Sports Association Limited,SocGen Squash,Cornwall Street Squash Centre,22,2025-05-02
